,GOOG,Polarity,Subjectivity
2012-04-27,-0.0007961243491383385,0.08903076608300485,0.4357281503736729
2012-04-30,-0.016472064433543432,0.08903076608300485,0.4357281503736729
2012-05-01,-0.0006944281477562209,0.08903076608300485,0.4357281503736729
2012-05-02,0.004682140742334973,0.08903076608300485,0.4357281503736729
2012-05-03,0.006191663471904363,0.08903076608300485,0.4357281503736729
2012-05-04,-0.022994275633652306,0.08903076608300485,0.4357281503736729
2012-05-07,0.017722788319372684,0.08903076608300485,0.4357281503736729
2012-05-08,0.008624850437212395,0.08903076608300485,0.4357281503736729
2012-05-09,-0.005940041460952505,0.08903076608300485,0.4357281503736729
2012-05-10,0.007403768549131051,0.08903076608300485,0.4357281503736729
2012-05-11,-0.013737311858787682,0.08903076608300485,0.4357281503736729
2012-05-14,-0.002032276460306681,0.08903076608300485,0.4357281503736729
2012-05-15,0.011771497969683686,0.08903076608300485,0.4357281503736729
2012-05-16,0.029160092812106964,0.08903076608300485,0.4357281503736729
2012-05-17,-0.009349196288290229,0.08903076608300485,0.4357281503736729
2012-05-18,-0.03635343894805132,0.08903076608300485,0.4357281503736729
2012-05-21,0.022834794786932955,0.08903076608300485,0.4357281503736729
2012-05-22,-0.021673670269545364,0.08903076608300485,0.4357281503736729
2012-05-23,0.014414155486064395,0.08903076608300485,0.4357281503736729
2012-05-24,-0.009516687113555244,0.08903076608300485,0.4357281503736729
2012-05-25,-0.020094015640513274,0.08903076608300485,0.4357281503736729
2012-05-29,0.004750379945446248,0.08903076608300485,0.4357281503736729
2012-05-30,-0.01028037029019524,0.08903076608300485,0.4357281503736729
2012-05-31,-0.01252909613468478,0.08903076608300485,0.4357281503736729
2012-06-01,-0.01700921272054412,0.08903076608300485,0.4357281503736729
2012-06-04,0.013327890704132761,0.08903076608300485,0.4357281503736729
2012-06-05,-0.014137748745287393,0.08903076608300485,0.4357281503736729
2012-06-06,0.01781165831478959,0.08903076608300485,0.4357281503736729
2012-06-07,-0.004030479963986644,0.08903076608300485,0.4357281503736729
2012-06-08,0.003839340789953516,0.08903076608300485,0.4357281503736729
2012-06-11,-0.020587508459207093,0.08903076608300485,0.4357281503736729
2012-06-12,-0.005980698027291176,0.08903076608300485,0.4357281503736729
2012-06-13,-0.00709603488067001,0.08903076608300485,0.4357281503736729
2012-06-14,-0.00363582757269465,0.08903076608300485,0.4357281503736729
2012-06-15,0.0097666138506729,0.08903076608300485,0.4357281503736729
2012-06-18,0.01123101244510516,0.08903076608300485,0.4357281503736729
2012-06-19,0.018708870387263765,0.08903076608300485,0.4357281503736729
2012-06-20,-0.006912725422316135,0.08903076608300485,0.4357281503736729
2012-06-21,-0.02129836754520298,0.08903076608300485,0.4357281503736729
2012-06-22,0.011093216684408214,0.08903076608300485,0.4357281503736729
2012-06-25,-0.018863307272637964,0.08903076608300485,0.4357281503736729
2012-06-26,0.0070982936801315955,0.08903076608300485,0.4357281503736729
2012-06-27,0.008181577867329093,0.08903076608300485,0.4357281503736729
2012-06-28,-0.0087651653794808,0.08903076608300485,0.4357281503736729
2012-06-29,0.027927954628286678,0.08903076608300485,0.4357281503736729
2012-07-02,0.0006895597284497512,0.08903076608300485,0.4357281503736729
2012-07-03,0.012679387735792247,0.08903076608300485,0.4357281503736729
2012-07-05,0.013762523513319636,0.08903076608300485,0.4357281503736729
2012-07-06,-0.016680109391949194,0.08903076608300485,0.4357281503736729
2012-07-09,5.1226895594558286e-05,0.08903076608300485,0.4357281503736729
2012-07-10,-0.007354891868907143,0.08903076608300485,0.4357281503736729
2012-07-11,-0.018067749396828314,0.08903076608300485,0.4357281503736729
2012-07-12,-0.0012429981201583784,0.08903076608300485,0.4357281503736729
2012-07-13,0.010587592535405088,0.08903076608300485,0.4357281503736729
2012-07-16,-0.002775216200403996,0.08903076608300485,0.4357281503736729
2012-07-17,0.00314823103717643,0.08903076608300485,0.4357281503736729
2012-07-18,0.006987677107814783,0.08903076608300485,0.4357281503736729
2012-07-19,0.02117907288442522,0.08903076608300485,0.4357281503736729
2012-07-20,0.02994645869099144,0.08903076608300485,0.4357281503736729
2012-07-23,0.007678201698058329,0.08903076608300485,0.4357281503736729
2012-07-24,-0.012899852585519511,0.08903076608300485,0.4357281503736729
2012-07-25,0.0006912204481863693,0.08903076608300485,0.4357281503736729
2012-07-26,0.00883242741222956,0.08903076608300485,0.4357281503736729
2012-07-27,0.03521587122355263,0.08903076608300485,0.4357281503736729
2012-07-30,-0.004189269711245447,0.08903076608300485,0.4357281503736729
2012-07-31,0.0010595985442525269,0.08903076608300485,0.4357281503736729
2012-08-01,-0.0004580994055753962,0.08903076608300485,0.4357281503736729
2012-08-02,-0.0062117013118463404,0.08903076608300485,0.4357281503736729
2012-08-03,0.020007945450629894,0.08903076608300485,0.4357281503736729
2012-08-06,0.0023232968177360203,0.08903076608300485,0.4357281503736729
2012-08-07,-0.0035468681712957917,0.08903076608300485,0.4357281503736729
2012-08-08,0.002638344777985413,0.08903076608300485,0.4357281503736729
2012-08-09,0.00018687338709555412,0.08903076608300485,0.4357281503736729
2012-08-10,-0.0005448759374531154,0.08903076608300485,0.4357281503736729
2012-08-13,0.028052964996891694,0.08903076608300485,0.4357281503736729
2012-08-14,0.01310592068327976,0.08903076608300485,0.4357281503736729
2012-08-15,-0.0016750320664201679,0.08903076608300485,0.4357281503736729
2012-08-16,0.007984575539300431,0.08903076608300485,0.4357281503736729
2012-08-17,0.006345909659071447,0.08903076608300485,0.4357281503736729
2012-08-20,-0.002362831370472107,0.08903076608300485,0.4357281503736729
2012-08-21,-0.008926229986032652,0.08903076608300485,0.4357281503736729
2012-08-22,0.011456138293643559,0.08903076608300485,0.4357281503736729
2012-08-23,-0.0005611816480317611,0.08903076608300485,0.4357281503736729
2012-08-24,0.002703923019159893,0.08903076608300485,0.4357281503736729
2012-08-27,-0.013866195910087198,0.08903076608300485,0.4357281503736729
2012-08-28,0.011999113140804152,0.08903076608300485,0.4357281503736729
2012-08-29,0.01588773474140437,0.08903076608300485,0.4357281503736729
2012-08-30,-0.00920040819418566,0.08903076608300485,0.4357281503736729
2012-08-31,0.005002274654277938,0.08903076608300485,0.4357281503736729
2012-09-04,-0.005911595768587685,0.08903076608300485,0.4357281503736729
2012-09-05,-0.0004698418797508541,0.08903076608300485,0.4357281503736729
2012-09-06,0.027441510215446607,0.08903076608300485,0.4357281503736729
2012-09-07,0.009651126194625048,0.08903076608300485,0.4357281503736729
2012-09-10,-0.007618796878568368,0.08903076608300485,0.4357281503736729
2012-09-11,-0.01224369607546072,0.08903076608300485,0.4357281503736729
2012-09-12,-0.0018924636926068716,0.08903076608300485,0.4357281503736729
2012-09-13,0.02194294552849163,0.08903076608300485,0.4357281503736729
2012-09-14,0.005155597890880603,0.08903076608300485,0.4357281503736729
2012-09-17,0.0004226512248630687,0.08903076608300485,0.4357281503736729
2012-09-18,0.011690523398443675,0.08903076608300485,0.4357281503736729
2012-09-19,0.01283618754829896,0.08903076608300485,0.4357281503736729
2012-09-20,0.0008522203663998695,0.08903076608300485,0.4357281503736729
2012-09-21,0.008061863752169662,0.08903076608300485,0.4357281503736729
2012-09-24,0.020967575251202186,0.08903076608300485,0.4357281503736729
2012-09-25,-0.0002935752354090715,0.08903076608300485,0.4357281503736729
2012-09-26,0.005739834653399667,0.08903076608300485,0.4357281503736729
2012-09-27,0.004034690109179451,0.08903076608300485,0.4357281503736729
2012-09-28,-0.002643783974066616,0.08903076608300485,0.4357281503736729
2012-10-01,0.009648763931209725,0.08903076608300485,0.4357281503736729
2012-10-02,-0.006287879871750723,0.08903076608300485,0.4357281503736729
2012-10-03,0.007278850573259721,0.08903076608300485,0.4357281503736729
2012-10-04,0.00727863712352006,0.08903076608300485,0.4357281503736729
2012-10-05,-0.0005207902104483741,0.08903076608300485,0.4357281503736729
2012-10-08,-0.012779273931103674,0.08903076608300485,0.4357281503736729
2012-10-09,-0.01814361231910988,0.08903076608300485,0.4357281503736729
2012-10-10,0.0006315857903775868,0.08903076608300485,0.4357281503736729
2012-10-11,0.009294087075673696,0.08903076608300485,0.4357281503736729
2012-10-12,-0.008955615443473564,0.08903076608300485,0.4357281503736729
2012-10-15,-0.00506209828988724,0.08903076608300485,0.4357281503736729
2012-10-16,0.005020388993668412,0.08903076608300485,0.4357281503736729
2012-10-17,0.014489037694075169,0.08903076608300485,0.4357281503736729
2012-10-18,-0.08006721868532218,0.08903076608300485,0.4357281503736729
2012-10-19,-0.019007245602647882,0.08903076608300485,0.4357281503736729
2012-10-22,-0.004576170913936695,0.08903076608300485,0.4357281503736729
2012-10-23,0.0024753995532114104,0.08903076608300485,0.4357281503736729
2012-10-24,-0.004482933444501569,0.08903076608300485,0.4357281503736729
2012-10-25,0.0006791240369941054,0.08903076608300485,0.4357281503736729
2012-10-26,-0.003850871883164686,0.08903076608300485,0.4357281503736729
2012-10-31,0.007627886878061707,0.08903076608300485,0.4357281503736729
2012-11-01,0.010715831700777612,0.08903076608300485,0.4357281503736729
2012-11-02,0.00047997956326506497,0.08903076608300485,0.4357281503736729
2012-11-05,-0.007210126957261864,0.08903076608300485,0.4357281503736729
2012-11-06,-0.0018155976923347472,0.08903076608300485,0.4357281503736729
2012-11-07,-0.021416493328136554,0.08903076608300485,0.4357281503736729
2012-11-08,-0.02222984811393014,0.08903076608300485,0.4357281503736729
2012-11-09,0.016465061325013686,0.08903076608300485,0.4357281503736729
2012-11-12,0.004328661247075427,0.08903076608300485,0.4357281503736729
2012-11-13,-0.010286894694416793,0.08903076608300485,0.4357281503736729
2012-11-14,-0.009862651549784163,0.08903076608300485,0.4357281503736729
2012-11-15,-0.00810668552046001,0.08903076608300485,0.4357281503736729
2012-11-16,-0.0001236161611365416,0.08903076608300485,0.4357281503736729
2012-11-19,0.03249483882957227,0.08903076608300485,0.4357281503736729
2012-11-20,0.002633889437146042,0.08903076608300485,0.4357281503736729
2012-11-21,-0.006119627745462708,0.08903076608300485,0.4357281503736729
2012-11-23,0.003153775186350405,0.08903076608300485,0.4357281503736729
2012-11-26,-0.010210074404875202,0.08903076608300485,0.4357281503736729
2012-11-27,0.014459641874224216,0.08903076608300485,0.4357281503736729
2012-11-28,0.019322832872831652,0.08903076608300485,0.4357281503736729
2012-11-29,0.012023385201122005,0.08903076608300485,0.4357281503736729
2012-11-30,0.009365572754069795,0.08903076608300485,0.4357281503736729
2012-12-03,-0.004467528174525781,0.08903076608300485,0.4357281503736729
2012-12-04,-0.006069734098855917,0.08903076608300485,0.4357281503736729
2012-12-05,-0.004645218399839557,0.08903076608300485,0.4357281503736729
2012-12-06,0.004812257436890288,0.08903076608300485,0.4357281503736729
2012-12-07,-0.01001259589657344,0.08903076608300485,0.4357281503736729
2012-12-10,0.0017684991177473464,0.08903076608300485,0.4357281503736729
2012-12-11,0.01671963006169319,0.08903076608300485,0.4357281503736729
2012-12-12,0.000975821107269903,0.08903076608300485,0.4357281503736729
2012-12-13,0.00736851600730648,0.08903076608300485,0.4357281503736729
2012-12-14,-0.00105309238319784,0.08903076608300485,0.4357281503736729
2012-12-17,0.02681069524121682,0.08903076608300485,0.4357281503736729
2012-12-18,0.0004022908131031677,0.08903076608300485,0.4357281503736729
2012-12-19,-0.001331279038106592,0.08903076608300485,0.4357281503736729
2012-12-20,0.003124494573105263,0.08903076608300485,0.4357281503736729
2012-12-21,-0.009316722537768385,0.08903076608300485,0.4357281503736729
2012-12-24,-0.008565889557318851,0.08903076608300485,0.4357281503736729
2012-12-26,-0.000887915843589604,0.08903076608300485,0.4357281503736729
2012-12-27,-0.0036396081382670253,0.08903076608300485,0.4357281503736729
2012-12-28,-0.008891504979011589,0.08903076608300485,0.4357281503736729
2012-12-31,0.010528406626733489,0.08903076608300485,0.4357281503736729
2013-01-02,0.022434890734480906,0.08903076608300485,0.4357281503736729
2013-01-03,0.0005807464794664874,0.08903076608300485,0.4357281503736729
2013-01-04,0.019760361621871336,0.08903076608300485,0.4357281503736729
2013-01-07,-0.00436328204861447,0.08903076608300485,0.4357281503736729
2013-01-08,-0.001973536677068899,0.08903076608300485,0.4357281503736729
2013-01-09,0.006573027589176439,0.08903076608300485,0.4357281503736729
2013-01-10,0.004552133859313301,0.08903076608300485,0.4357281503736729
2013-01-11,-0.0020094944934035963,0.08903076608300485,0.4357281503736729
2013-01-14,-0.02262192840739652,0.08903076608300485,0.4357281503736729
2013-01-15,0.00232290287618242,0.08903076608300485,0.4357281503736729
2013-01-16,-0.013435842394832531,0.08903076608300485,0.4357281503736729
2013-01-17,-0.00541112371617114,0.08903076608300485,0.4357281503736729
2013-01-18,-0.009573715738430244,0.08903076608300485,0.4357281503736729
2013-01-22,-0.002327909503109238,0.08903076608300485,0.4357281503736729
2013-01-23,0.054960424714147305,0.08903076608300485,0.4357281503736729
2013-01-24,0.017140926632732922,0.08903076608300485,0.4357281503736729
2013-01-25,-0.0007160347380703591,0.08903076608300485,0.4357281503736729
2013-01-28,-0.0039009036990457213,0.08903076608300485,0.4357281503736729
2013-01-29,0.003929564675249075,0.08903076608300485,0.4357281503736729
2013-01-30,0.0001989883781696733,0.08903076608300485,0.4357281503736729
2013-01-31,0.0024673638880894355,0.08903076608300485,0.4357281503736729
2013-02-01,0.026346838867747913,0.08903076608300485,0.4357281503736729
2013-02-04,-0.021377050900691752,0.08903076608300485,0.4357281503736729
2013-02-05,0.008853574364491967,0.08903076608300485,0.4357281503736729
2013-02-06,0.005785248101930263,0.08903076608300485,0.4357281503736729
2013-02-07,0.004907986116156504,0.08903076608300485,0.4357281503736729
2013-02-08,0.014755507587769001,0.08903076608300485,0.4357281503736729
2013-02-11,-0.0037562447744627914,0.08903076608300485,0.4357281503736729
2013-02-12,-0.002198286550144868,0.08903076608300485,0.4357281503736729
2013-02-13,0.0027667249049274645,0.08903076608300485,0.4357281503736729
2013-02-14,0.006335808104724006,0.08903076608300485,0.4357281503736729
2013-02-15,0.006435424356943997,0.08903076608300485,0.4357281503736729
2013-02-19,0.017606513414103242,0.08903076608300485,0.4357281503736729
2013-02-20,-0.017834837660598457,0.08903076608300485,0.4357281503736729
2013-02-21,0.0038740097536438256,0.08903076608300485,0.4357281503736729
2013-02-22,0.005254405044388344,0.08903076608300485,0.4357281503736729
2013-02-25,-0.011179051970935161,0.08903076608300485,0.4357281503736729
2013-02-26,-0.0008093684394971934,0.08903076608300485,0.4357281503736729
2013-02-27,0.012213164920181985,0.08903076608300485,0.4357281503736729
2013-02-28,0.0017755335630300628,0.08903076608300485,0.4357281503736729
2013-03-01,0.0062281682707878705,0.08903076608300485,0.4357281503736729
2013-03-04,0.018990535884821025,0.08903076608300485,0.4357281503736729
2013-03-05,0.020815566223008952,0.08903076608300485,0.4357281503736729
2013-03-06,-0.008609607153406307,0.08903076608300485,0.4357281503736729
2013-03-07,0.001467452605466102,0.08903076608300485,0.4357281503736729
2013-03-08,-0.001297094713139768,0.08903076608300485,0.4357281503736729
2013-03-11,0.003968615256791486,0.08903076608300485,0.4357281503736729
2013-03-12,-0.00863662880604088,0.08903076608300485,0.4357281503736729
2013-03-13,-0.0027790502911224646,0.08903076608300485,0.4357281503736729
2013-03-14,-0.004567980234689739,0.08903076608300485,0.4357281503736729
2013-03-15,-0.008812700944580754,0.08903076608300485,0.4357281503736729
2013-03-18,-0.007994631276173725,0.08903076608300485,0.4357281503736729
2013-03-19,0.004369982929583127,0.08903076608300485,0.4357281503736729
2013-03-20,0.004178347282822958,0.08903076608300485,0.4357281503736729
2013-03-21,-0.004234656125466918,0.08903076608300485,0.4357281503736729
2013-03-22,-0.0011709654234014488,0.08903076608300485,0.4357281503736729
2013-03-25,-0.0008268986089329244,0.08903076608300485,0.4357281503736729
2013-03-26,0.0034336675356021473,0.08903076608300485,0.4357281503736729
2013-03-27,-0.0120135120301752,0.08903076608300485,0.4357281503736729
2013-03-28,-0.01055239467211011,0.08903076608300485,0.4357281503736729
2013-04-01,0.008814033139005861,0.08903076608300485,0.4357281503736729
2013-04-02,0.014790468547568825,0.08903076608300485,0.4357281503736729
2013-04-03,-0.00841286462351154,0.08903076608300485,0.4357281503736729
2013-04-04,-0.013805509510917746,0.08903076608300485,0.4357281503736729
2013-04-05,-0.015118144765117414,0.08903076608300485,0.4357281503736729
2013-04-08,-0.010471864584418511,0.08903076608300485,0.4357281503736729
2013-04-09,0.0036135332824316357,0.08903076608300485,0.4357281503736729
2013-04-10,0.016112655426180122,0.08903076608300485,0.4357281503736729
2013-04-11,0.00026577671923000423,0.08903076608300485,0.4357281503736729
2013-04-12,-0.0004301839546853037,0.08903076608300485,0.4357281503736729
2013-04-15,-0.010277810538336873,0.08903076608300485,0.4357281503736729
2013-04-16,0.014630464491141693,0.08903076608300485,0.4357281503736729
2013-04-17,-0.013625371233132122,0.08903076608300485,0.4357281503736729
2013-04-18,-0.021276329249587222,0.08903076608300485,0.4357281503736729
2013-04-19,0.04433934110202031,0.08903076608300485,0.4357281503736729
2013-04-22,0.0003000880008012796,0.08903076608300485,0.4357281503736729
2013-04-23,0.009736179860125649,0.08903076608300485,0.4357281503736729
2013-04-24,0.006869613556982346,0.08903076608300485,0.4357281503736729
2013-04-25,-0.005347574288773638,0.08903076608300485,0.4357281503736729
2013-04-26,-0.009492009908168342,0.08903076608300485,0.4357281503736729
2013-04-29,0.022010890594416077,0.08903076608300485,0.4357281503736729
2013-04-30,0.00672724492802268,0.08903076608300485,0.4357281503736729
2013-05-01,-0.005020763275977003,0.08903076608300485,0.4357281503736729
2013-05-02,0.011189218845548687,0.08903076608300485,0.4357281503736729
2013-05-03,0.019418792503318683,0.08903076608300485,0.4357281503736729
2013-05-06,0.018717763220974737,0.08903076608300485,0.4357281503736729
2013-05-07,-0.0050142490661151395,0.08903076608300485,0.4357281503736729
2013-05-08,0.019131444267141307,0.08903076608300485,0.4357281503736729
2013-05-09,-0.002461060356740208,0.08903076608300485,0.4357281503736729
2013-05-10,0.010040414681069532,0.08903076608300485,0.4357281503736729
2013-05-13,-0.003067337705531026,0.08903076608300485,0.4357281503736729
2013-05-14,0.010905584671828006,0.08903076608300485,0.4357281503736729
2013-05-15,0.032454068001930514,0.08903076608300485,0.4357281503736729
2013-05-16,-0.013123828464580045,0.08903076608300485,0.4357281503736729
2013-05-17,0.00587472693181379,0.08903076608300485,0.4357281503736729
2013-05-20,-0.0007149411950896356,0.08903076608300485,0.4357281503736729
2013-05-21,-0.0017170878062120476,0.08903076608300485,0.4357281503736729
2013-05-22,-0.01935011164259448,0.08903076608300485,0.4357281503736729
2013-05-23,-0.007454277989777935,0.08903076608300485,0.4357281503736729
2013-05-24,-0.010727414327021512,0.08903076608300485,0.4357281503736729
2013-05-28,0.009103234478961442,0.08903076608300485,0.4357281503736729
2013-05-29,-0.014706068232891112,0.08903076608300485,0.4357281503736729
2013-05-30,0.002821579143349018,0.08903076608300485,0.4357281503736729
2013-05-31,0.0005283095055250708,0.08903076608300485,0.4357281503736729
2013-06-03,-0.004120665455071393,0.08903076608300485,0.4357281503736729
2013-06-04,-0.009831403571716968,0.08903076608300485,0.4357281503736729
2013-06-05,0.0006984267152332357,0.08903076608300485,0.4357281503736729
2013-06-06,0.005746139877892631,0.08903076608300485,0.4357281503736729
2013-06-07,0.01745239816801014,0.08903076608300485,0.4357281503736729
2013-06-10,0.011924087317333631,0.08903076608300485,0.4357281503736729
2013-06-11,-0.011693702466102684,0.08903076608300485,0.4357281503736729
2013-06-12,-0.008899672150288418,0.08903076608300485,0.4357281503736729
2013-06-13,0.005756974153413585,0.08903076608300485,0.4357281503736729
2013-06-14,-0.0022348400260304713,0.08903076608300485,0.4357281503736729
2013-06-17,0.012810858241273815,0.08903076608300485,0.4357281503736729
2013-06-18,0.016214323812484777,0.08903076608300485,0.4357281503736729
2013-06-19,6.666282859124628e-05,0.08903076608300485,0.4357281503736729
2013-06-20,-0.017697757861679486,0.08903076608300485,0.4357281503736729
2013-06-21,-0.004306354053915773,0.08903076608300485,0.4357281503736729
2013-06-24,-0.012645712900886008,0.08903076608300485,0.4357281503736729
2013-06-25,-0.004127440243024361,0.08903076608300485,0.4357281503736729
2013-06-26,0.008600784813163731,0.08903076608300485,0.4357281503736729
2013-06-27,0.0039146096593982715,0.08903076608300485,0.4357281503736729
2013-06-28,0.0037625058904389164,0.08903076608300485,0.4357281503736729
2013-07-01,0.008530549492345774,0.08903076608300485,0.4357281503736729
2013-07-02,-0.006273364391126801,0.08903076608300485,0.4357281503736729
2013-07-03,0.0046695614002547625,0.08903076608300485,0.4357281503736729
2013-07-05,0.007964523600048956,0.08903076608300485,0.4357281503736729
2013-07-08,0.01298275110003222,0.08903076608300485,0.4357281503736729
2013-07-09,0.0001657687443399336,0.08903076608300485,0.4357281503736729
2013-07-10,0.0008285006726018729,0.08903076608300485,0.4357281503736729
2013-07-11,0.015728640822572526,0.08903076608300485,0.4357281503736729
2013-07-12,0.0029992181740408075,0.08903076608300485,0.4357281503736729
2013-07-15,0.0018310156593461802,0.08903076608300485,0.4357281503736729
2013-07-16,-0.0054937396391717686,0.08903076608300485,0.4357281503736729
2013-07-17,-0.001152648507460996,0.08903076608300485,0.4357281503736729
2013-07-18,-0.008567880284553908,0.08903076608300485,0.4357281503736729
2013-07-19,-0.015460954190586795,0.08903076608300485,0.4357281503736729
2013-07-22,0.015726024306470743,0.08903076608300485,0.4357281503736729
2013-07-23,-0.007576560290263545,0.08903076608300485,0.4357281503736729
2013-07-24,-0.000995826052025084,0.08903076608300485,0.4357281503736729
2013-07-25,-0.016834587635180642,0.08903076608300485,0.4357281503736729
2013-07-26,-0.002647317320389364,0.08903076608300485,0.4357281503736729
2013-07-29,-0.003478829418283369,0.08903076608300485,0.4357281503736729
2013-07-30,0.009804228103109436,0.08903076608300485,0.4357281503736729
2013-07-31,-0.003558096571261493,0.08903076608300485,0.4357281503736729
2013-08-01,0.018552532852379677,0.08903076608300485,0.4357281503736729
2013-08-02,0.0025988824802456456,0.08903076608300485,0.4357281503736729
2013-08-05,-0.0017318152732700431,0.08903076608300485,0.4357281503736729
2013-08-06,-0.009314892070172442,0.08903076608300485,0.4357281503736729
2013-08-07,-0.006602937793583119,0.08903076608300485,0.4357281503736729
2013-08-08,0.002256788353583783,0.08903076608300485,0.4357281503736729
