Date,MSFT,Polarity,Subjectivity
2012-04-27,-0.004048633372595645,0.18967023172905545,0.499233511586453
2012-04-30,0.001250833266557061,0.18967023172905545,0.499233511586453
2012-05-01,-0.0003123804079111503,0.18814765300059424,0.47025252525252564
2012-05-02,-0.006560424379010055,0.06514796788052604,0.39019404153125115
2012-05-03,-0.001257841244180602,0.17499937801661944,0.48995117430462254
2012-05-04,-0.024559211050726892,0.056874999999999995,0.19124999999999998
2012-05-07,-0.010652018365620464,0.056874999999999995,0.19124999999999998
2012-05-08,-0.004893950239470035,0.056874999999999995,0.19124999999999998
2012-05-09,0.00852458344985485,0.056874999999999995,0.19124999999999998
2012-05-10,-0.0006502031642275918,0.07807239057239058,0.3992977392977394
2012-05-11,0.013663000874797104,0.015818903318903312,0.2854677729677731
2012-05-14,-0.015404372185107373,0.015818903318903312,0.2854677729677731
2012-05-15,-0.008858261712741178,0.1129769921436588,0.3510549943883277
2012-05-16,-0.010261490203013812,0.09349862258953168,0.2346418732782369
2012-05-17,-0.006020075412405568,0.13935860058309035,0.45189504373177825
2012-05-18,-0.015141282973843762,0.13935860058309035,0.45189504373177825
2012-05-21,0.01639904016720073,0.0303030303030303,0.26397306397306397
2012-05-22,0.00033613279127786555,0.0303030303030303,0.26397306397306397
2012-05-23,-0.021841366514938176,0.0303030303030303,0.26397306397306397
2012-05-24,-0.001374130593697953,0.07997929606625262,0.3821739130434782
2012-05-25,-0.00034399554732345017,0.08351449275362319,0.4574275362318841
2012-05-29,0.017205774551097397,0.0822709857192616,0.3908394287704631
2012-05-30,-0.0074424916786866024,0.0822709857192616,0.3908394287704631
2012-05-31,-0.005112449195752933,0.0822709857192616,0.3908394287704631
2012-06-01,-0.025351139072329998,0.01938780326630796,0.3517322760313415
2012-06-04,0.0035148809214762267,0.08768492377188032,0.423863479515654
2012-06-05,-0.0014010039509533279,0.09027777777777783,0.46111111111111125
2012-06-06,0.029463360058981758,0.1402376033057852,0.36101928374655623
2012-06-07,-0.00408864341845816,0.1402376033057852,0.36101928374655623
2012-06-08,0.014368806574961202,0.08091787439613526,0.4101449275362318
2012-06-11,-0.025295100464975295,0.09613877806275926,0.4477832625403156
2012-06-12,0.013494861516401668,0.11787891906073726,0.43128627180899914
2012-06-13,-0.005462665883292694,0.08613636363636364,0.46337121212121196
2012-06-14,0.007209066410863496,0.08613636363636364,0.46337121212121196
2012-06-15,0.023176591859929818,0.10250229182582128,0.48231219923866997
2012-06-18,-0.005996048811746424,0.13128150416502696,0.49161399522194976
2012-06-19,0.028820424346190254,0.12799682088744585,0.46954099986551984
2012-06-20,0.007491819378049991,0.12368036568694475,0.45663341592617945
2012-06-21,-0.025541566719703424,0.16254939209726452,0.5075396825396825
2012-06-22,0.018580020154505883,0.08385331143951837,0.3523125342090861
2012-06-25,-0.027035844633425787,0.08385331143951837,0.3523125342090861
2012-06-26,0.005021774221480202,0.09111111111111113,0.3153055555555555
2012-06-27,0.004996644016708185,0.02872168284789642,0.3693365695792881
2012-06-28,-0.008617827409048817,0.06465083798882681,0.41952048417132215
2012-06-29,0.02273487297627308,0.06465083798882681,0.41952048417132215
2012-07-02,-0.000980745075412015,-0.03152524167561763,0.33161888237076204
2012-07-03,0.006544545023074555,0.03307190898817119,0.3675022303299006
2012-07-05,-0.0019505754831773414,0.07681103968982758,0.4943691970207123
2012-07-06,-0.01661240660537111,0.04266023990693595,0.4629030233105125
2012-07-09,-0.0062934812932771145,0.1456704703063926,0.45815838692052285
2012-07-10,-0.00866666185065057,0.12016605665612272,0.426017763203194
2012-07-11,-0.014794930899701741,0.12016605665612272,0.426017763203194
2012-07-12,-0.02286689882166515,0.12016605665612272,0.426017763203194
2012-07-13,0.026545610836379296,0.12016605665612272,0.426017763203194
2012-07-16,0.0017012893565793163,0.12016605665612272,0.426017763203194
2012-07-17,0.00747278902708759,0.0913026367571822,0.36025186934277853
2012-07-18,0.0266352600944888,0.1709508881922675,0.38947230929989546
2012-07-19,0.007224922953733781,0.10173580301685889,0.41457600629184477
2012-07-20,-0.01793281906681221,0.1456533639971139,0.44627719155844175
2012-07-23,-0.027888421471589875,0.04904817404817405,0.27432012432012437
2012-07-24,-0.004439946483633217,0.04904817404817405,0.27432012432012437
2012-07-25,-0.010977686549553,0.04904817404817405,0.27432012432012437
2012-07-26,0.011446392945294814,0.04904817404817405,0.27432012432012437
2012-07-27,0.02057614762357063,0.15049221748826494,0.4275753012907163
2012-07-30,-0.004032276455679273,0.15049221748826494,0.4275753012907163
2012-07-31,-0.005735502808564608,0.15049221748826494,0.4275753012907163
2012-08-01,-0.0020359587739443574,0.1422012331103241,0.42496523678341847
2012-08-02,-0.007480411981535373,0.05625,0.4
2012-08-03,0.0191846352233207,0.05625,0.4
2012-08-06,0.00672273250692812,0.05625,0.4
2012-08-07,0.010350532667186885,0.27662337662337666,0.27029220779220775
2012-08-08,0.002313273441556074,0.11421428571428571,0.4292380952380953
2012-08-09,0.00560502153367759,0.11421428571428571,0.4292380952380953
2012-08-10,-0.00262293787142176,0.11421428571428571,0.4292380952380953
2012-08-13,-0.00098622590895181,0.11421428571428571,0.4292380952380953
2012-08-14,-0.0019874605919654176,0.05542502951593861,0.45104158467794825
2012-08-15,0.0023233089979530774,0.05542502951593861,0.45104158467794825
2012-08-16,0.019205294758127378,0.019385363064608356,0.32145225843339037
2012-08-17,0.0038986183265139474,0.019385363064608356,0.32145225843339037
2012-08-20,-0.005177995283910719,0.21449290751177547,0.369800157913365
2012-08-21,0.0019518272807950154,0.11458529741863079,0.43473288439955116
2012-08-22,-0.008441478769929844,0.16349911952454324,0.5449337075354023
2012-08-23,-0.00916832505167342,0.16349911952454324,0.5449337075354023
2012-08-24,0.009914052968714726,0.1584989036937089,0.45347191769269685
2012-08-27,0.004253942025704394,0.1584989036937089,0.45347191769269685
2012-08-28,-0.0019550809878786657,0.1584989036937089,0.45347191769269685
2012-08-29,0.0006529826037533493,0.1584989036937089,0.45347191769269685
2012-08-30,-0.010766720054963819,0.134534460248746,0.42889919604205323
2012-08-31,0.016490761375107077,0.19177168234064773,0.48248989898989897
2012-09-04,-0.013951970191873664,0.10703992501123648,0.4198145388309323
2012-09-05,0.0,0.10703992501123648,0.4198145388309323
2012-09-06,0.03158934905162081,0.08362922150800946,0.3981851341699825
2012-09-07,-0.012759138602361775,-0.039371980676328515,0.3806763285024154
2012-09-10,-0.007431384202991609,-0.039371980676328515,0.3806763285024154
2012-09-11,0.002278688086194691,-0.039371980676328515,0.3806763285024154
2012-09-12,-0.0003248130687173445,-0.039371980676328515,0.3806763285024154
2012-09-13,0.005198182311219046,-0.039371980676328515,0.3806763285024154
2012-09-14,0.008726519989358472,-0.039371980676328515,0.3806763285024154
2012-09-17,0.0,-0.039371980676328515,0.3806763285024154
2012-09-18,-0.0009611808066636307,-0.039371980676328515,0.3806763285024154
2012-09-19,-0.0041693542739507095,-0.039371980676328515,0.3806763285024154
2012-09-20,0.012882488448655138,-0.039371980676328515,0.3806763285024154
2012-09-21,-0.008267120062287914,-0.039371980676328515,0.3806763285024154
2012-09-24,-0.01314523855576244,0.08084338964869936,0.4275335210512203
2012-09-25,-0.012670573985321343,0.08084338964869936,0.4275335210512203
2012-09-26,-0.007239235145889644,0.08084338964869936,0.4275335210512203
2012-09-27,-0.0003314505066647211,0.08084338964869936,0.4275335210512203
2012-09-28,-0.013262566383464569,0.06961654553397674,0.3847382739584574
2012-10-01,-0.0090726072059375,0.12167976056864946,0.4271698466142912
2012-10-02,0.0057646630959082845,0.07199717396098092,0.4508058273272753
2012-10-03,0.006743109690535931,0.0625,0.44930555555555557
2012-10-04,0.005693232136002591,0.0625,0.44930555555555557
2012-10-05,-0.005993998454899674,0.0992537313432836,0.3890547263681591
2012-10-08,-0.0023450640948503576,0.012830165004078038,0.2991969383273732
2012-10-09,-0.016789787564608027,0.012830165004078038,0.2991969383273732
2012-10-10,-0.01024595318614685,0.063251452930352,0.3568565735996927
2012-10-11,-0.0010351432987647513,0.22289369889369892,0.5105839345839347
2012-10-12,0.008635576352937102,0.22289369889369892,0.5105839345839347
2012-10-15,0.01061644650272009,0.11060606060606061,0.4325757575757574
2012-10-16,-0.0006777653640893666,0.05115112160566708,0.43269710087891883
2012-10-17,0.003390971510974783,0.06397986071899116,0.42217752054708557
2012-10-18,-0.0030415643442541773,0.050508300508300526,0.44388238888238873
2012-10-19,-0.02915256177376535,0.011776546082904496,0.4076230652242217
2012-10-22,-0.022346337107646663,0.11137407913723699,0.42542578035999074
2012-10-23,0.0017856895707879517,0.0,0.0
2012-10-24,-0.0053476004957004886,0.11674519695180843,0.43915137204393484
2012-10-25,-0.0007168359793989776,0.09212941649975229,0.4335273039564094
2012-10-26,0.011836440902536438,0.08566207441207437,0.4642058129558135
2012-10-31,0.011698018639306307,0.19348038020960262,0.5288035467660142
2012-11-01,0.03433777218862866,0.19348038020960262,0.5288035467660142
2012-11-02,-0.0006775357719578379,0.03549771167048051,0.45819167483927165
2012-11-05,0.004406757135158257,0.13046923783287417,0.42487281910009184
2012-11-06,0.007762448775922692,0.06407228017883757,0.5069349230004965
2012-11-07,-0.0261219198753484,0.05399955436720142,0.317825311942959
2012-11-08,-0.009284759203310622,0.06444862155388467,0.4478237259816205
2012-11-09,0.0006942331490644715,0.013126433416288486,0.3644427365441856
2012-11-12,-0.02115853713897431,0.013126433416288486,0.3644427365441856
2012-11-13,-0.0321543172087736,0.06670339440510595,0.42695577988976596
2012-11-14,-0.009228497508702693,0.04702836445260689,0.451436806739837
2012-11-15,-0.006706428377792117,0.19855519480519493,0.5260768398268397
2012-11-16,-0.005251272411052388,0.12508951953396402,0.4275078830634385
2012-11-19,0.007918533147780682,-0.053125,0.6465277777777777
2012-11-20,-0.0007482532348626059,-0.053125,0.6465277777777777
2012-11-21,0.00898546790074195,-0.038329831932773104,0.42910364145658275
2012-11-23,0.027829312150923213,0.032638888888888884,0.23611111111111108
2012-11-26,-0.011191382260757776,0.032638888888888884,0.23611111111111108
2012-11-27,-0.011318005816507992,0.1555247904405209,0.42413813090779373
2012-11-28,0.010339778995550608,0.12714416896235078,0.39041322314049604
2012-11-29,-0.01498536966729791,0.1222988672669184,0.4211879175137964
2012-11-30,-0.012244892342056946,0.12070707070707071,0.26161616161616164
2012-12-03,-0.00713752567549808,0.04517316017316017,0.38192640692640684
2012-12-04,-0.0022701117935975956,0.04517316017316017,0.38192640692640684
2012-12-05,0.01137651249337357,0.04517316017316017,0.38192640692640684
2012-12-06,0.0022497255162936547,0.04517316017316017,0.38192640692640684
2012-12-07,-0.010101040255317884,-0.04538352272727273,0.35887784090909086
2012-12-10,0.018140644276436246,0.1181579575280363,0.46375737123768623
2012-12-11,0.014105405606442911,0.1181579575280363,0.46375737123768623
2012-12-12,-0.00292829382558335,0.026102941176470586,0.40355392156862735
2012-12-13,-0.004772339147997129,0.026102941176470586,0.40355392156862735
2012-12-14,-0.011066060021218349,0.026102941176470586,0.40355392156862735
2012-12-17,0.010816877753376586,0.026102941176470586,0.40355392156862735
2012-12-18,0.01697415107160749,0.026102941176470586,0.40355392156862735
2012-12-19,-0.009071117502496562,0.07278138528138527,0.31601731601731603
2012-12-20,0.013548163940302338,0.07278138528138527,0.31601731601731603
2012-12-21,-0.00830921915874605,0.07278138528138527,0.31601731601731603
2012-12-24,-0.0142076921562021,0.07278138528138527,0.31601731601731603
2012-12-26,-0.007390949724911944,0.23433381433381426,0.5340404040404039
2012-12-27,0.003722949461363756,0.23433381433381426,0.5340404040404039
2012-12-28,-0.015207705407491168,0.23433381433381426,0.5340404040404039
2012-12-31,0.006026355239930226,-0.042708333333333334,0.4145833333333333
2013-01-02,0.03406971152753746,-0.042708333333333334,0.4145833333333333
2013-01-03,-0.013396142782974296,-0.042708333333333334,0.4145833333333333
2013-01-04,-0.01871561117804288,0.14138644509612255,0.41463855141274497
2013-01-07,-0.0018698074825839184,0.14138644509612255,0.41463855141274497
2013-01-08,-0.0052454538740048795,0.14138644509612255,0.41463855141274497
2013-01-09,0.005649776825645381,0.06531975600157416,0.39836383313656026
2013-01-10,-0.008988832624059695,0.08367689357622243,0.39787036229989237
2013-01-11,0.01398338497962559,0.049506500794379606,0.4720341218826068
2013-01-14,0.0022363093598425365,0.08986918161203873,0.40186749123891996
2013-01-15,0.01190031461495411,0.08986918161203873,0.40186749123891996
2013-01-16,-0.006247625511565658,0.08986918161203873,0.40186749123891996
2013-01-17,0.007766211872205275,0.08986918161203873,0.40186749123891996
2013-01-18,0.0,0.08986918161203873,0.40186749123891996
2013-01-22,-0.0036697082731225183,0.08986918161203873,0.40186749123891996
2013-01-23,0.01694293266164104,0.05986710539740842,0.4216763595551473
2013-01-24,0.0007243230943421164,0.05986710539740842,0.4216763595551473
2013-01-25,0.00904813620174183,0.09051687083601985,0.3995459918332258
2013-01-28,0.0010760434109926553,0.1678601254388654,0.41972707956959965
2013-01-29,0.003582969376659584,0.1678601254388654,0.41972707956959965
2013-01-30,-0.0057122359141155155,0.17084821428571423,0.4221475919913421
2013-01-31,-0.014362632530651287,0.11044823232323231,0.330602904040404
2013-02-01,0.017486308459503164,0.10550278908487862,0.36057590833710224
2013-02-04,-0.01754384482398763,0.15420645530939653,0.37217978100331034
2013-02-05,0.00218655444115079,0.0,0.0
2013-02-06,-0.005818172009656619,0.0942128382335076,0.43346042900668863
2013-02-07,-0.0021945521337779494,-0.014880952380952382,0.41964285714285715
2013-02-08,0.009897307529431076,0.08385225885225886,0.35326383018690694
2013-02-11,0.011252316016180597,0.08385225885225886,0.35326383018690694
2013-02-12,0.0007178234257645411,0.08385225885225886,0.35326383018690694
2013-02-13,0.005380257366783381,0.17624195624195627,0.40450450450450454
2013-02-14,0.0003567750327726493,0.08715041572184427,0.5892668178382463
2013-02-15,-0.0010699433692369364,0.08715041572184427,0.5892668178382463
2013-02-19,0.009719211196081767,0.08715041572184427,0.5892668178382463
2013-02-20,-0.0064170916864479954,-0.021560196560196577,0.4693488943488941
2013-02-21,-0.013634746377959361,0.11203649215367972,0.4175695571789321
2013-02-22,0.009821782570048176,0.0016457680250783718,0.3767502612330198
2013-02-25,-0.014048992569490215,0.1,0.445
2013-02-26,0.0,0.1895675227937798,0.4355913081332078
2013-02-27,0.016075934370719525,0.17215029761904763,0.4052232142857143
2013-02-28,-0.0003595706043194591,0.09266666666666669,0.36716666666666653
2013-03-01,0.005395739702822144,0.10454545454545455,0.18787878787878787
2013-03-04,0.0071555896171946465,0.10454545454545455,0.18787878787878787
2013-03-05,0.0071048301298299865,0.05292414591777652,0.3755804863925883
2013-03-06,-0.00917107666986905,0.05292414591777652,0.3755804863925883
2013-03-07,0.001779931993939332,0.08274815462315462,0.3833503302253301
2013-03-08,-0.004975073336550895,0.15000000000000005,0.39
2013-03-11,-0.0046428576120399745,0.15000000000000005,0.39
2013-03-12,0.0014352259357985897,0.15000000000000005,0.39
2013-03-13,0.0003582822691572396,0.15000000000000005,0.39
2013-03-14,0.007879626418003882,0.07777777777777779,0.18888888888888888
2013-03-15,-0.0035535785416476173,0.07777777777777779,0.18888888888888888
2013-03-18,0.0021397667989304647,0.07777777777777779,0.18888888888888888
2013-03-19,0.0028469967439093136,-0.0012459928627593325,0.4586266860218958
2013-03-20,0.0049680111377874425,0.06313328086055359,0.39591982711599943
2013-03-21,-0.007415197699507936,0.06313328086055359,0.39591982711599943
2013-03-22,0.004980382534237826,0.06313328086055359,0.39591982711599943
2013-03-25,-0.0031858502195850624,0.034111952861952864,0.32535774410774404
2013-03-26,0.0,0.034111952861952864,0.32535774410774404
2013-03-27,0.007457448282776946,0.19642857142857142,0.33214285714285713
2013-03-28,0.008459625992835562,0.08636855568673751,0.3171700773973501
2013-04-01,0.0,0.08636855568673751,0.3171700773973501
2013-04-02,0.0066410022336542696,0.12995798319327725,0.4070588235294117
2013-04-03,-0.008333358168169047,0.12995798319327725,0.4070588235294117
2013-04-04,0.0014005904523410884,0.12995798319327725,0.4070588235294117
2013-04-05,0.0034965398815969273,0.12995798319327725,0.4070588235294117
2013-04-08,-0.0038327768230196346,0.12995798319327725,0.4070588235294117
2013-04-09,0.035676837810927786,-0.07936507936507937,0.35912698412698413
2013-04-10,0.022627469315661175,0.07726275917065399,0.43501224652540454
2013-04-11,-0.04425362865177418,0.11467961747531644,0.43073401906735265
2013-04-12,-0.005183114314923021,0.12012786596119929,0.4984347442680778
2013-04-15,-0.003473464260823289,0.12012786596119929,0.4984347442680778
2013-04-16,0.009759475224039305,0.12012786596119929,0.4984347442680778
2013-04-17,-0.0048325742236160485,0.03269230769230769,0.24551282051282047
2013-04-18,-0.0013873962144775875,0.04696933920074416,0.35943275732531926
2013-04-19,0.034039554841836406,0.11983821263482282,0.4693759630200309
2013-04-22,0.03560629604030008,0.1235736485736486,0.37621822621822654
2013-04-23,-0.007460228013497994,0.05516305916305916,0.4479600082457224
2013-04-24,0.037908475018704424,0.05516305916305916,0.4479600082457224
2013-04-25,0.00566752313824459,0.15111518915866737,0.3974543572369658
2013-04-26,-0.004696284550682939,0.15111518915866737,0.3974543572369658
2013-04-29,0.025794268785686914,0.14913085928408518,0.45630029558255386
2013-04-30,0.015025995856085883,0.14913085928408518,0.45630029558255386
2013-05-01,-0.011480273597354262,0.14913085928408518,0.45630029558255386
2013-05-02,0.013447381162921879,0.14913085928408518,0.45630029558255386
2013-05-03,0.00995181225978703,0.14913085928408518,0.45630029558255386
2013-05-06,0.007763445306605554,-0.07777777777777779,0.14444444444444446
2013-05-07,-0.013036987716558701,0.09780701754385963,0.26184210526315793
2013-05-08,-0.009606730473723402,0.04062587495423317,0.41518543645409306
2013-05-09,-0.010003094301315962,0.11370733368396928,0.43306192768809587
2013-05-10,0.0009185234260675745,0.17204585537918876,0.3995149911816579
2013-05-13,0.010400754248615529,0.17204585537918876,0.3995149911816579
2013-05-14,0.022256108004039543,0.17204585537918876,0.3995149911816579
2013-05-15,0.00954366313200472,0.1122159090909091,0.428219696969697
2013-05-16,0.006794782493875218,0.1122159090909091,0.428219696969697
2013-05-17,0.02318065250564927,0.1122159090909091,0.428219696969697
2013-05-20,0.006022479559989025,0.1122159090909091,0.428219696969697
2013-05-21,-0.006556538238684406,0.055729722473908505,0.42388872109802345
2013-05-22,-0.006886620318185321,0.05587884337884335,0.42566877566877565
2013-05-23,-0.013290927530666963,0.03822751322751324,0.3507936507936507
2013-05-24,0.0035138902223224022,0.0796052631578947,0.29188596491228064
2013-05-28,0.021885025756892773,0.0796052631578947,0.29188596491228064
2013-05-29,-0.0039976835320710835,0.039655172413793106,0.48218390804597705
2013-05-30,0.004300387822239404,0.10023805559519848,0.4349255902827331
2013-05-31,-0.0037110480646496136,0.025043515512265514,0.3793291430791431
2013-06-03,0.019770746121113847,0.025043515512265514,0.3793291430791431
2013-06-04,-0.01685860864500255,0.025043515512265514,0.3793291430791431
2013-06-05,-0.006001824507577802,0.025043515512265514,0.3793291430791431
2013-06-06,0.005175424244149518,0.05509736540664374,0.35632214292008085
2013-06-07,0.02030888420122645,0.055000000000000014,0.5075
2013-06-10,-0.0056068814056544625,0.10227272727272727,0.4521159874608147
2013-06-11,-0.017761502007747842,0.07562207199193503,0.46775959200616707
2013-06-12,0.004592408386461466,0.42231358983695433,0.46854492859165725
2013-06-13,-0.007999967615180403,0.42231358983695433,0.46854492859165725
2013-06-14,-0.009216561359980724,0.07817460317460319,0.385515873015873
2013-06-17,0.01744179798107348,0.07817460317460319,0.385515873015873
2013-06-18,-0.0005714465890989118,0.07817460317460319,0.385515873015873
2013-06-19,-0.011149184328278272,0.16621989374262106,0.5024386068476977
2013-06-20,-0.031801076444755605,0.10481716864695592,0.4557819839734731
2013-06-21,-0.006569166661047787,0.10481716864695592,0.4557819839734731
2013-06-24,0.013525742598172519,-0.011451654885199189,0.38221409392295475
2013-06-25,-0.001482895444119392,-0.005769230769230776,0.47083333333333327
2013-06-26,0.02019603328941133,0.13512372149164595,0.4540915443745631
2013-06-27,0.00786026842544052,0.060678676162547095,0.4469127915095656
2013-06-28,-0.0023107480349754406,0.060678676162547095,0.4469127915095656
2013-07-01,-0.005211353094360938,0.060678676162547095,0.4469127915095656
2013-07-02,-0.012223578683084435,0.08974369491089237,0.4532799215999853
2013-07-03,0.002062446748227753,0.06373597992916176,0.3857622491145216
2013-07-05,0.005880646361097419,-0.010965909090909083,0.4194737554112553
2013-07-08,0.003507824633294243,-0.010965909090909083,0.4194737554112553
2013-07-09,0.0005825024467618345,-0.010965909090909083,0.4194737554112553
2013-07-10,0.010189276232990041,0.06736360369726516,0.40934011089522926
2013-07-11,0.028530217510905675,0.06736360369726516,0.40934011089522926
2013-07-12,-0.0005603987431364033,0.02738622750415203,0.37792476653325696
2013-07-15,0.01401738970472799,0.09338280766852196,0.3519303825426275
2013-07-16,0.0027647788160116704,0.10224604290325942,0.4261962407580968
2013-07-17,-0.014612584409745999,0.042586984015555426,0.4425021471450044
2013-07-18,-0.008394065625097924,0.042586984015555426,0.4425021471450044
2013-07-19,-0.11399546188482057,0.06615715395715399,0.40972846042846056
2013-07-22,0.0194267123552061,0.0574569221628045,0.4346108140225786
2013-07-23,-0.005935573261163785,0.0574569221628045,0.4346108140225786
2013-07-24,0.004399713318384402,0.0574569221628045,0.4346108140225786
2013-07-25,-0.01783478474666822,0.0574569221628045,0.4346108140225786
2013-07-26,0.007327211431984448,0.0574569221628045,0.4346108140225786
2013-07-29,-0.002530018967528469,0.0574569221628045,0.4346108140225786
2013-07-30,0.009828764849310279,0.0574569221628045,0.4346108140225786
2013-07-31,-0.00031399901077289183,0.0982404692082111,0.4804562373110761
2013-08-01,-0.005339173127454022,0.0982404692082111,0.4804562373110761
2013-08-02,0.006946611415885151,0.0982404692082111,0.4804562373110761
2013-08-05,-0.00595794282229789,0.0982404692082111,0.4804562373110761
2013-08-06,-0.003785503432918169,0.0982404692082111,0.4804562373110761
2013-08-07,0.015199516636001942,0.0982404692082111,0.4804562373110761
2013-08-08,0.025888892974463396,0.0982404692082111,0.4804562373110761
2013-08-09,-0.005776795374686672,0.05870614912631717,0.41392120950944483
2013-08-12,0.005198720569074,0.1450519480519481,0.36203030303030304
2013-08-13,-0.012561177693670822,0.1450519480519481,0.36203030303030304
